dataset,series_id,origin_id,origin_date,forecast_date,actual,forecast,model
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-24,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-25,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-26,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-27,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-28,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-01,2.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-02,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-03,1.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-04,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-05,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-06,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-07,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-08,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-09,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-10,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-11,2.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-12,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-13,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-14,1.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-15,2.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-16,1.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-17,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-18,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-19,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-20,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-21,1.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-22,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-23,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-24,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-25,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-26,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-27,0.0,1.0,ARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-28,0.0,1.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-01,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-02,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-03,3.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-04,1.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-05,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-06,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-07,1.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-08,1.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-09,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-10,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-11,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-12,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-13,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-14,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-15,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-16,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-17,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-18,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-19,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-20,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-21,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-22,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-23,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-24,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-25,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-26,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-27,0.0,0.0,ARIMA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-28,0.0,0.0,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-01,19.0,16.634760019042012,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-02,16.0,14.486659975630984,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-03,27.0,15.482252795441369,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-04,23.0,15.020819415791124,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-05,37.0,15.234682713736564,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-06,27.0,15.135562207450764,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-07,13.0,15.181502183410826,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-08,19.0,15.160210107025282,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-09,28.0,15.170078473460691,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-10,30.0,15.165504722439882,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-11,23.0,15.167624546276713,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-12,22.0,15.166642058800075,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-13,27.0,15.16709741816767,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-14,17.0,15.166886370028548,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-15,17.0,15.166984185776275,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-16,20.0,15.166938850524597,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-17,21.0,15.166959862325792,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-18,23.0,15.16695012386018,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-19,35.0,15.166954637405286,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-20,23.0,15.166952545485444,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-21,24.0,15.16695351504009,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-22,18.0,15.16695306567478,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-23,20.0,15.166953273944818,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-24,23.0,15.166953177416651,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-25,23.0,15.166953222155142,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-26,34.0,15.166953201419926,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-27,26.0,15.1669532110302,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-28,26.0,15.16695320657607,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-01,76.0,70.96863577703193,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-02,70.0,69.06960950897026,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-03,64.0,69.79542257489447,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-04,81.0,69.51801482360307,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-05,91.0,69.62404082959479,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-06,126.0,69.58351739831276,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-07,58.0,69.59900556527245,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-08,71.0,69.59308594523579,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-09,75.0,69.59534844030506,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-10,73.0,69.59448370846302,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-11,78.0,69.59481421135285,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-12,86.0,69.59468789223878,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-13,92.0,69.59473617175182,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-14,72.0,69.59471771918906,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-15,82.0,69.59472477180933,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-16,75.0,69.59472207627844,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-17,90.0,69.59472310651776,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-18,72.0,69.59472271275746,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-19,93.0,69.59472286325374,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-20,86.0,69.59472280573365,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-21,63.0,69.59472282771799,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-22,59.0,69.5947228193155,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-23,59.0,69.59472282252696,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-24,77.0,69.59472282129954,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-25,96.0,69.59472282176867,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-26,72.0,69.59472282158937,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-27,113.0,69.5947228216579,ARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-28,63.0,69.5947228216317,ARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-01,19.0,14.662827076872082,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-02,16.0,14.18157987667877,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-03,27.0,16.787696235037227,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-04,23.0,18.0603499507881,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-05,37.0,18.97682557249471,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-06,27.0,21.843647747246827,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-07,13.0,11.818614999091132,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-08,19.0,14.493884937714135,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-09,28.0,14.00645284692912,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-10,30.0,16.615643487747437,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-11,23.0,17.886769090348547,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-12,22.0,18.804004281102227,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-13,27.0,21.67044890191643,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-14,17.0,11.645603821987324,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-15,17.0,14.320780477612235,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-16,20.0,13.8333947543871,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-17,21.0,16.442562347590602,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-18,23.0,17.713699406316426,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-19,35.0,18.63092890265033,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-20,23.0,21.497376353951925,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-21,24.0,11.472529867091266,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-22,18.0,14.147707222050292,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-23,20.0,13.660321151211791,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-24,23.0,16.26948891720116,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-25,23.0,17.540625890041465,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-26,34.0,18.45785542906592,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-27,26.0,21.324302859147604,SARIMA
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-28,26.0,11.29945638283458,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-01,76.0,66.72382940304014,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-02,70.0,70.36266211235669,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-03,64.0,74.28757104492811,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-04,81.0,80.53736937826322,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-05,91.0,83.58909630189076,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-06,126.0,90.58999525593056,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-07,58.0,60.462805463218814,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-08,71.0,69.2765697656784,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-09,75.0,69.094165747374,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-10,73.0,74.82401505462846,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-11,78.0,80.22125962372999,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-12,86.0,83.67568567864409,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-13,92.0,90.48637188934477,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-14,72.0,60.449028050889225,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-15,82.0,69.22035410576088,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-16,75.0,69.05799556277306,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-17,90.0,74.778376498841,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-18,72.0,80.18009340154946,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-19,93.0,83.63240697402091,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-20,86.0,90.4440910043081,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-21,63.0,60.40627585120061,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-22,59.0,69.17782452898341,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-23,59.0,69.01536083127493,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-24,77.0,74.73579143660297,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-25,96.0,80.13748487830671,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-26,72.0,83.58980953245607,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-27,113.0,90.401488328373,SARIMA
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-28,63.0,60.36367564769183,SARIMA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-01,2.0,0.318019635390885,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-02,0.0,0.3063593198173435,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-03,1.0,0.3185304238774407,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-04,0.0,0.3351591822196578,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-05,0.0,0.2803936618391115,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-06,0.0,0.2938659309409132,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-07,0.0,0.2859137328106133,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-08,0.0,0.2961651455650943,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-09,0.0,0.2848408179030043,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-10,0.0,0.3068065199521264,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-11,2.0,0.285739111948232,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-12,0.0,0.2739206491785716,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-13,0.0,0.2490622162619551,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-14,1.0,0.2795577131326568,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-15,2.0,0.2720076971000628,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-16,1.0,0.2988453811138641,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-17,0.0,0.2931721949024836,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-18,0.0,0.2729335021679487,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-19,0.0,0.2473916292543165,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-20,0.0,0.2569185226785476,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-21,1.0,0.2905194703763719,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-22,0.0,0.2801540298992347,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-23,0.0,0.288579201963988,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-24,0.0,0.2921528793144683,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-25,0.0,0.2674775736624485,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-26,0.0,0.2458832329790613,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-27,0.0,0.2613248240501097,LSTM
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-28,0.0,0.2929350489886064,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-01,0.0,0.0284002775294493,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-02,0.0,0.0384692871672933,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-03,3.0,0.0479363596873138,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-04,1.0,0.0444963634679334,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-05,0.0,0.0422545819695128,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-06,0.0,0.0583467301131392,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-07,1.0,0.0580323543003075,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-08,1.0,0.0411069619461175,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-09,0.0,0.0667963514475685,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-10,0.0,0.0564812211077581,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-11,0.0,0.0527520952841353,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-12,0.0,0.0708383529716963,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-13,0.0,0.0492751417519787,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-14,0.0,0.0674841529493651,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-15,0.0,0.08456671616324,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-16,0.0,0.0928111971369917,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-17,0.0,0.0686280738321366,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-18,0.0,0.0804870754570966,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-19,0.0,0.0600163210393057,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-20,0.0,0.0735174172133529,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-21,0.0,0.0800983588504378,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-22,0.0,0.0841549097594616,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-23,0.0,0.0895281160763314,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-24,0.0,0.0827643482494286,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-25,0.0,0.1063158134609873,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-26,0.0,0.0758267549066684,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-27,0.0,0.0772608111508104,LSTM
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-28,0.0,0.0791852507052079,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-01,19.0,17.700000937015748,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-02,16.0,18.10636267306912,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-03,27.0,19.24715422319588,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-04,23.0,20.610028945200305,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-05,37.0,22.41313696495891,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-06,27.0,23.896368531337323,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-07,13.0,14.5051410470385,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-08,19.0,18.126106992212183,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-09,28.0,18.45817125645632,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-10,30.0,19.54561412467595,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-11,23.0,21.403392510698083,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-12,22.0,22.53861177228698,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-13,27.0,24.18689745276591,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-14,17.0,14.884156293709104,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-15,17.0,18.4969734359859,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-16,20.0,18.51417772664274,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-17,21.0,19.44488296573884,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-18,23.0,21.105380926649097,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-19,35.0,22.93816157404033,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-20,23.0,24.34252269972552,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-21,24.0,15.047170803824311,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-22,18.0,18.573244203622387,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-23,20.0,18.698469399515268,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-24,23.0,19.805379774896885,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-25,23.0,21.6483711139549,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-26,34.0,22.96940440507314,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-27,26.0,24.53160636595799,LSTM
store_item_demand,store_10_item_1,1,2016-03-01,2016-03-28,26.0,15.045313738442156,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-01,76.0,66.76480058734195,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-02,70.0,68.2612574444592,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-03,64.0,71.22937002449227,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-04,81.0,75.47386779324135,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-05,91.0,80.74476228993116,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-06,126.0,84.76934888377166,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-07,58.0,56.73244785240601,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-08,71.0,67.70203598954572,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-09,75.0,67.57867631922751,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-10,73.0,70.61698955829033,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-11,78.0,76.96040684280729,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-12,86.0,80.11511928171846,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-13,92.0,83.42544195428853,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-14,72.0,56.37016514362311,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-15,82.0,66.20250387002088,LSTM
store_item_demand,store_10_item_10,1,2016-03-01,2016-03-16,75.0,66.34609262335918,LSTM
